case_id,teacher_success,teacher_hit_round,teacher_budget_used,teacher_teacher_match_rate,teacher_termination_reason,current_success,current_hit_round,current_budget_used,current_teacher_match_rate,current_termination_reason,mixed_success,mixed_hit_round,mixed_budget_used,mixed_teacher_match_rate,mixed_termination_reason,panel,teacher_win,current_win,mixed_win,common_wins,mixed_only_wins,teacher_only_wins,current_only_wins,teacher_mixed_common_wins,teacher_current_common_wins,row_type,teacher_win_rate,current_win_rate,mixed_win_rate,mixed_better_than_current_cases,current_better_than_mixed_cases
val:scenario528:part0,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario529:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario530:part0,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario531:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario532:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario533:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario534:part0,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario535:part0,1.0,6.0,18.0,1.0,source_hit,1.0,7.0,21.0,0.8571428571428571,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario536:part0,1.0,9.0,27.0,1.0,source_hit,1.0,9.0,27.0,0.8888888888888888,source_hit,1.0,9.0,27.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario537:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario538:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario539:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario540:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario541:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario542:part0,0.0,,60.0,1.0,budget_exhausted,0.0,,60.0,0.45,budget_exhausted,0.0,,60.0,0.8,budget_exhausted,val_B60,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario543:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario544:part0,0.0,,60.0,1.0,budget_exhausted,0.0,,60.0,0.8,budget_exhausted,0.0,,60.0,0.85,budget_exhausted,val_B60,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario545:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario546:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario547:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario548:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,0.75,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario549:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario550:part0,0.0,,19.0,1.0,teacher_no_action,0.0,,19.0,1.0,teacher_no_action,0.0,,19.0,1.0,teacher_no_action,val_B60,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario551:part0,0.0,,60.0,1.0,budget_exhausted,0.0,,60.0,0.7,budget_exhausted,0.0,,60.0,1.0,budget_exhausted,val_B60,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario552:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,0.6,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario553:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario554:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario555:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario556:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario557:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario558:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario559:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario560:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario561:part0,1.0,5.0,15.0,1.0,source_hit,1.0,6.0,18.0,0.6666666666666666,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario562:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario563:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario564:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario565:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario566:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario567:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario568:part0,1.0,2.0,4.0,1.0,source_hit,1.0,2.0,4.0,1.0,source_hit,1.0,2.0,4.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario569:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,0.6666666666666666,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario570:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,0.5,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario571:part0,1.0,1.0,2.0,1.0,source_hit,1.0,1.0,2.0,1.0,source_hit,1.0,1.0,2.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario572:part0,1.0,9.0,27.0,1.0,source_hit,1.0,9.0,27.0,1.0,source_hit,1.0,9.0,27.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario573:part0,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario574:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario575:part0,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario576:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario577:part0,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario578:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario579:part0,1.0,11.0,33.0,1.0,source_hit,1.0,12.0,36.0,0.3333333333333333,source_hit,1.0,11.0,33.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario580:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,0.8,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario581:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario582:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario583:part0,1.0,4.0,12.0,1.0,source_hit,1.0,3.0,9.0,0.6666666666666666,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario584:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario585:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario586:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario587:part0,1.0,11.0,33.0,1.0,source_hit,1.0,9.0,27.0,0.8888888888888888,source_hit,1.0,11.0,33.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario588:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario589:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario590:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario591:part0,0.0,,60.0,1.0,budget_exhausted,0.0,,60.0,0.25,budget_exhausted,0.0,,60.0,0.7,budget_exhausted,val_B60,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario592:part0,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario593:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario594:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario595:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario596:part0,1.0,3.0,9.0,1.0,source_hit,1.0,4.0,12.0,0.75,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario597:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario598:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario599:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario600:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario601:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario602:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario603:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario604:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario605:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario606:part0,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,1.0,1.0,1.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario607:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario608:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,0.8,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario609:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario610:part0,0.0,,17.0,1.0,teacher_no_action,0.0,,17.0,1.0,teacher_no_action,0.0,,17.0,1.0,teacher_no_action,val_B60,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario611:part0,1.0,13.0,39.0,1.0,source_hit,1.0,13.0,39.0,0.9230769230769232,source_hit,1.0,13.0,39.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario612:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario613:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario614:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario615:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario616:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario617:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario618:part0,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,0.5,source_hit,1.0,8.0,24.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario619:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,0.6666666666666666,source_hit,1.0,3.0,9.0,0.6666666666666666,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario620:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,0.75,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario621:part0,0.0,,60.0,1.0,budget_exhausted,0.0,,60.0,0.7,budget_exhausted,0.0,,60.0,0.85,budget_exhausted,val_B60,0.0,0.0,0.0,0,0,0,0,0,0,case,,,,,
val:scenario622:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario623:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario624:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario625:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario626:part0,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario627:part0,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,1.0,8.0,24.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario628:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario629:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario630:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario631:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario632:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario633:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario634:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,0.5,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario635:part0,1.0,10.0,30.0,1.0,source_hit,0.0,,60.0,0.5,budget_exhausted,1.0,10.0,30.0,1.0,source_hit,val_B60,1.0,0.0,1.0,0,0,0,0,1,0,case,,,,,
val:scenario636:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario637:part0,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,0.8571428571428571,source_hit,1.0,7.0,21.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario638:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario639:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario640:part0,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,1.0,6.0,18.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario641:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario642:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario643:part0,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,1.0,1.0,3.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario644:part0,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,1.0,7.0,21.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario645:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario646:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario647:part0,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,1.0,3.0,9.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario648:part0,1.0,10.0,30.0,1.0,source_hit,1.0,9.0,27.0,0.8888888888888888,source_hit,1.0,9.0,27.0,0.8888888888888888,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario649:part0,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,1.0,5.0,15.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario650:part0,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,1.0,4.0,12.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario651:part0,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,1.0,2.0,6.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
val:scenario652:part0,1.0,3.0,8.0,1.0,source_hit,1.0,3.0,8.0,1.0,source_hit,1.0,3.0,8.0,1.0,source_hit,val_B60,1.0,1.0,1.0,1,0,0,0,1,1,case,,,,,
